Category,Brand,Model,Platform,Review,Ground_Truth
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Amazon,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Flipkart,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Croma,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Croma,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Croma,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Croma,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Reliance Digital,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Xiaomi 14,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
